"delivery_id","customer_id","jumpman_id","vehicle_type","pickup_place","place_category","item_name","item_quantity","item_category_name","how_long_it_took_to_order","pickup_lat","pickup_lon","dropoff_lat","dropoff_lon","when_the_delivery_started","when_the_Jumpman_arrived_at_pickup","when_the_Jumpman_left_pickup","when_the_Jumpman_arrived_at_dropoff"
1373863,41638,49875,"bicycle","Blue Ribbon Fried Chicken","American","Drumstick",3,"By the Piece",,40.72434,-73.99096,40.775196,-73.98344,"2014-10-16 15:17:05.775876","2014-10-16 15:21:57.819815","2014-10-16 15:37:05.191957","2014-10-16 16:06:43.162713"
1348442,232359,44356,"bicycle","The Meatball Shop","American","Ice Cream Sandwich",1,"Desserts","00:05:04.900423",40.7361308776446,-74.0006483042297,40.7407722,-74.0010762,"2014-10-12 18:12:21.153485","2014-10-12 18:18:59.487234","2014-10-12 18:40:49.36375","2014-10-12 18:47:41.756217"
1309062,116313,20217,"car","Nobu Next Door","Sushi","Bigeye Tuna",1,"Dinner Sushi & Sashimi","00:11:33.691445",40.7193864133494,-74.0086925010449,40.7157878,-74.0148234,"2014-10-06 18:13:06.31317","2014-10-06 18:52:59.053825","2014-10-06 19:09:43.32525","2014-10-06 19:24:27.936265"
1472989,88403,140206,"bicycle","Eataly","Italian",,,,,40.7419246985221,-73.9898300170898,40.769411,-73.985624,"2014-10-28 11:26:57.354083","2014-10-28 11:38:25.845859","2014-10-28 12:03:15.071198","2014-10-28 12:26:40.692548"
1356884,308283,3296,"bicycle","La Esquina Taqueria",,"Pollo Rostizado",1,"Tortas","00:05:02.190231",40.7213537497441,-73.997525293959,40.7255222101142,-74.0091527433374,"2014-10-13 19:29:43.182159","2014-10-13 19:51:25.446487","2014-10-13 19:58:14.523581","2014-10-13 20:05:31.513799"
1485490,312853,91807,"walker","Delicatessen","American","Charred Brussels Sprouts & Pearl Onions",1,"Sides","00:02:47.197757",40.7237027125401,-73.9963431157271,40.7331961975401,-74.003323153999,"2014-10-30 10:53:29.565618","2014-10-30 11:00:56.663092","2014-10-30 11:23:05.064844","2014-10-30 11:33:56.901154"
1435421,96800,104111,"bicycle","Sarabeth's East","American","Goldie Lox",1,"Eggs & Omelettes","00:03:52.836767",40.7848773442651,-73.9559266088734,40.7751075,-73.9592038,"2014-10-24 10:36:37.595372","2014-10-24 10:54:37.058947","2014-10-24 11:04:10.96436","2014-10-24 11:12:47.906322"
1295456,82041,66416,"bicycle","Shake Shack","Burger","Cheese Fries",1,"Fries",,40.7152793278103,-74.0148603916168,40.720479,-74.001549,"2014-10-04 19:41:25.244389","2014-10-04 19:45:04.80297","2014-10-04 20:12:24.534903","2014-10-04 20:22:11.776746"
1297163,121663,142140,"car","Bubby's ","American","Fried Chicken",1,"Main Course","00:02:54.06117",40.719966017587,-74.0085433031903,40.7386380180925,-74.0018673437381,"2014-10-04 22:44:19.208826","2014-10-04 22:55:37.046438","2014-10-04 23:09:57.120678","2014-10-04 23:23:39.626489"
1315537,64295,20962,"walker","Sushi Seki (archived)","Japanese",,,,"00:05:51.244444",40.7618366806348,-73.9604037201156,40.778044,-73.959267,"2014-10-07 21:00:05.278414","2014-10-07 21:25:45.82396","2014-10-07 21:39:55.778888","2014-10-07 21:52:05.311588"
1480462,263075,104989,"bicycle","Duane Reade","Drug Store",,,,,40.789831180607,-73.9754242428587,40.7917137334988,-73.9778438131242,"2014-10-29 17:17:24.229038","2014-10-29 17:26:51.317432","2014-10-29 17:38:11.250134","2014-10-29 17:40:12.347715"
1431963,54608,7833,"bicycle","Tamarind TriBeCa","Indian","Nan",1,"Roti Breads","00:06:03.776914",40.7192689254503,-74.0087498848041,40.7447609,-74.00363,"2014-10-23 19:41:01.407934","2014-10-23 20:01:57.11378","2014-10-23 20:11:49.099521","2014-10-23 20:24:54.601823"
1315204,54608,79847,"bicycle","Tamarind TriBeCa","Indian","Steamed Basmati Rice",1,"Basmati Degh Rice","00:03:54.48552",40.7192689254503,-74.0087498848041,40.7447609,-74.00363,"2014-10-07 20:16:19.323054","2014-10-07 20:38:52.912379","2014-10-07 20:54:42.151624","2014-10-07 21:08:16.288334"
1460131,370098,67103,"truck","Parm","Italian","Coffee Cake",3,"Sides","00:09:09.80085",40.723019825,-73.995854,40.7758350543179,-73.9475145939207,"2014-10-26 16:43:30.460471","2014-10-26 17:15:10.373181","2014-10-26 17:24:30.500942","2014-10-26 18:04:20.846083"
1314254,91245,103933,"bicycle","Yama Japanese Restaurant","Japanese",,,,"00:07:14.565091",40.7358722880658,-73.9876646158273,40.7388035,-74.0093421,"2014-10-07 17:42:06.121032","2014-10-07 17:55:07.32413","2014-10-07 18:07:56.036165","2014-10-07 18:22:04.824521"
1469116,312853,52826,"bicycle","Five Guys Burgers and Fries","Burger","Regular Fries",1,"Fries",,40.7323682879162,-74.0037488922716,40.7331961975401,-74.003323153999,"2014-10-27 16:57:07.452086",,,"2014-10-27 17:20:38.065083"
1281526,57943,21147,"car","brgr","Burger","Turkey Brgr",2,"Your Creation","00:10:21.601755",40.7626238902475,-73.9659196079095,40.77465,-73.945621,"2014-10-02 19:42:43.46346","2014-10-02 20:11:55.727169","2014-10-02 20:20:45.516196","2014-10-02 20:31:00.38908"
1462161,147006,161295,"car","Talde",,"King Crab Fried Rice",1,"Appetizers","00:05:19.822992",40.6656108642395,-73.9826442375296,40.6725982068035,-73.9776885956009,"2014-10-26 19:06:19.83224","2014-10-26 19:15:42.356165","2014-10-26 19:40:02.39128","2014-10-26 19:48:38.838165"
1474799,40557,89004,"bicycle","Lupe's East LA Kitchen",,,,,"00:03:27.373978",40.7237137446873,-74.0045499801636,40.723347,-74.006399,"2014-10-28 17:59:22.154743",,,"2014-10-28 18:16:44.622789"
1299568,159545,67103,"truck","RedFarm Broadway","Chinese","Shrimp & Mango Fried Wontons (4)",1,"Lunch Dim Sum","00:09:52.889647",40.7821167,-73.9807391,40.7719713,-73.9889511,"2014-10-05 12:30:19.574883","2014-10-05 12:44:12.908497","2014-10-05 12:53:33.107131","2014-10-05 13:02:37.295313"
1308816,35432,118805,"bicycle","Hu Kitchen","Gluten-Free","Wild Fish Cakes",1,"Prepared Food",,40.735676762018,-73.9938295280686,40.751898,-73.985835,"2014-10-06 17:11:32.297889","2014-10-06 17:21:31.361573","2014-10-06 17:37:49.211111","2014-10-06 17:56:13.55014"
1295306,145701,74436,"car","Mission Cantina","Mexican","Flaxseed Chips & Avocado Salsa",1,"Sides","00:03:53.240741",40.7213883275393,-73.9886587795426,40.703424,-73.980162,"2014-10-04 19:24:55.201119","2014-10-04 19:35:04.578833","2014-10-04 19:54:54.890615","2014-10-04 20:11:02.566426"
1362413,127201,127402,"scooter","Sushi Seki Chelsea","Sushi",,,,"00:06:45.801537",40.74437,-73.99628,40.7461518,-74.0026186,"2014-10-14 18:53:35.636057","2014-10-14 18:53:50.468273","2014-10-14 19:11:40.999644","2014-10-14 19:16:02.769922"
1429814,118776,48430,"bicycle","Blue Ribbon Sushi Bar & Grill","Japanese","Fried Chicken ""Blue Ribbon Style""",1,"Tempura & Fryer","00:10:25.567333",40.7676529121173,-73.9829254560004,40.7666797856872,-73.9796035772628,"2014-10-23 15:11:13.610704","2014-10-23 15:33:56.952174","2014-10-23 15:48:47.15249","2014-10-23 16:05:55.285732"
1483276,232035,165830,"van","Balade","Middle Eastern","Beirut Beats Zaatar",1,"Manakeesh (Lebanese Pizza)","00:05:17.899247",40.7304743467129,-73.9833501525025,40.7487007,-73.9742425,"2014-10-29 21:52:22.752571","2014-10-29 21:51:14.00618","2014-10-29 22:30:33.971634","2014-10-29 22:41:16.282578"
1289517,73668,137090,"bicycle","Mighty Quinn's BBQ","BBQ","Slaw",1,"Sides",,40.7275189451569,-73.9886713027954,40.7403993,-73.9842995,"2014-10-03 21:28:45.61151","2014-10-03 21:29:18.49363","2014-10-03 21:53:08.257415","2014-10-03 22:02:47.136545"
1466486,63661,178325,"bicycle","Joe's Pizza","Pizza","Snapple Iced Tea",1,"Drinks",,40.7334022833244,-73.9875109807274,40.7455085,-73.9905429,"2014-10-27 00:13:04.194195","2014-10-27 00:13:42.894224","2014-10-27 00:22:02.907781","2014-10-27 00:33:37.879871"
1380591,203320,165830,"van","Taim Falafel and Smoothie Bar","Food Truck","Strawberry-Raspberry-Thai Basil",2,"Smoothies",,40.7359514105135,-74.001760416288,40.7834883,-73.9586193,"2014-10-17 15:02:09.940859","2014-10-17 15:14:29.814103","2014-10-17 15:29:50.000864","2014-10-17 16:24:06.420299"
1486627,283639,91807,"walker","Momofuku Noodle Bar",,"Shiitake Bun",1,"Buns",,40.7291104035489,-73.9842454555664,40.7279665895179,-73.9902562004907,"2014-10-30 14:32:35.560331","2014-10-30 14:48:11.517437","2014-10-30 15:05:03.292386","2014-10-30 15:11:13.421133"
1325958,103005,136851,"bicycle","Yama Japanese Restaurant","Japanese","Nameko Soup",1,"Soups","00:08:08.046602",40.7358722880658,-73.9876646158273,40.7405728,-73.9821786,"2014-10-09 20:37:58.631358","2014-10-09 20:51:31.619952","2014-10-09 21:03:51.373093","2014-10-09 21:10:40.498919"
1432215,65263,162905,"bicycle","Haru Amsterdam",,,,,"00:04:58.325734",40.7842602728855,-73.9776683242917,40.8049122,-73.9624917,"2014-10-23 20:07:01.07432","2014-10-23 20:37:33.12097","2014-10-23 20:46:31.036326","2014-10-23 21:00:48.310314"
1454436,91817,123581,"bicycle","Lucky's Famous Burgers","Burger","Lucky Double Cheddar",1,"Lucky's Famous Burgers","00:05:10.485109",40.7451312496077,-73.9981565511928,40.7401254075027,-73.9906110428963,"2014-10-26 00:34:51.130465","2014-10-26 00:37:51.590693","2014-10-26 00:51:11.100091","2014-10-26 00:59:06.698299"
1320393,368544,156557,"car","Momofuku Milk Bar","Dessert","Cereal Milk and Candy Bar Pie Twist Soft Serve (1 Pint)",1,"Soft Serve",,40.7871496008661,-73.9717223121981,40.798968,-73.959753,"2014-10-08 20:28:35.951628","2014-10-08 20:29:19.494228","2014-10-08 20:39:28.424504","2014-10-08 20:46:43.897984"
1374721,64112,163828,"scooter","16 Handles - UES 2nd Ave","Ice Cream","Birthday Cake",1,"Low Fat",,40.774953,-73.953899,40.771747,-73.959525,"2014-10-16 17:58:13.229725","2014-10-16 17:58:24.89443","2014-10-16 18:10:14.929372","2014-10-16 18:14:52.915054"
1355260,110461,23359,"bicycle","Blue Ribbon Sushi","Japanese","Kaibashira",1,"Taiheiyo (Pacific Ocean)","00:06:29.652546",40.7261096570601,-74.0024918632005,40.7323013,-74.0077782,"2014-10-13 14:56:57.014995","2014-10-13 15:39:25.679624","2014-10-13 15:46:15.290441","2014-10-13 15:54:41.639087"
1324878,42930,57186,"bicycle","Tony's Di Napoli","Italian","""Ala Vodka"" Sauce with Mushrooms",1,"Pasta","00:05:34.69599",40.7644898394611,-73.9643928535112,40.794558,-73.943726,"2014-10-09 18:20:32.02407","2014-10-09 18:28:24.806199","2014-10-09 18:43:14.816377","2014-10-09 19:02:47.77162"
1320750,270525,119255,"walker","The Smile","American","Spaghetti & Tomato Sauce",1,"Entrees",,40.7264131828309,-73.993821144104,40.7260641,-73.9897793,"2014-10-08 21:10:34.696744","2014-10-08 21:13:45.508947","2014-10-08 21:30:38.520114","2014-10-08 21:36:45.503458"
1486282,81333,135029,"bicycle","Shake Shack","Burger","Fountain Soda",4,"Drinks",,40.7584567749838,-73.9891404661294,40.7356666,-73.9927296,"2014-10-30 13:38:36.752464","2014-10-30 13:42:02.117549","2014-10-30 14:19:22.723552","2014-10-30 14:47:51.298939"
1306055,146238,6873,"car","Pommes Frites",,"Sundried Tomato Mayo",2,"Additional Sauces",,40.7281696571392,-73.9879127110934,40.7188266,-73.9874086,"2014-10-05 22:55:08.001519","2014-10-05 22:58:27.149426","2014-10-05 23:09:17.461344","2014-10-05 23:17:24.366857"
1485407,59314,171206,"van","Genuine Roadside",,,,,,40.7624751366558,-73.9972114562988,40.718998,-74.010944,"2014-10-30 10:31:45.18828","2014-10-30 11:15:02.706208","2014-10-30 11:35:50.564414","2014-10-30 12:07:36.063618"
1321844,296668,104533,"bicycle","Wendy's","Fast Food",,,,,40.7478304677173,-73.9850948417952,40.7342506,-73.9902123,"2014-10-08 23:41:56.43561","2014-10-08 23:46:05.852088","2014-10-09 00:02:42.751681","2014-10-09 00:15:03.471596"
1430286,96921,30743,"bicycle","Bareburger","Burger","Caesar",2,"Bare Salads","00:02:42.199292",40.7684887989843,-73.955182186712,40.769992,-73.959652,"2014-10-23 15:56:11.500947","2014-10-23 16:11:33.548302","2014-10-23 16:19:29.949713","2014-10-23 16:23:59.46744"
1383649,187892,118093,"scooter","Sushi of Gari 46","Sushi","Spicy Scallop Roll",1,"Rolls","00:05:32.879856",40.7606544361989,-73.989582752602,40.7847494,-73.9534203,"2014-10-17 20:52:37.636995","2014-10-17 21:09:32.672394","2014-10-17 21:16:52.793246","2014-10-17 21:33:20.807197"
1481718,77540,175047,"bicycle","Nobu Next Door","Sushi","Sashimi Salad",1,"Dinner Cold Dishes","00:11:25.997823",40.7193864133494,-74.0086925010449,40.7375647,-74.0088596,"2014-10-29 19:53:41.451857",,,"2014-10-29 20:57:08.050651"
1328763,134294,112990,"bicycle","Shake Shack","Burger","Fries",8,"Fries",,40.7152793278103,-74.0148603916168,40.7206082,-74.0100714,"2014-10-10 11:25:10.377326",,,"2014-10-10 12:33:51.032539"
1390666,212469,65038,"car","Boston Market",,"Natural Rotisserie Chicken, Half Chicken",1,"Individual Meals",,40.745226,-73.998213,40.741788,-73.979825,"2014-10-18 17:59:19.980286","2014-10-18 18:06:03.209319","2014-10-18 18:20:24.442889","2014-10-18 18:31:39.414885"
1315307,62359,104533,"bicycle","Blue Ribbon Sushi Izakaya","Japanese","Spicy Tuna & Tempura Flakes",1,"Maki","00:02:56.501938",40.7219795797084,-73.9881482141556,40.72478,-73.980463,"2014-10-07 20:29:56.514286",,,"2014-10-07 21:08:55.229197"
1422280,369272,116881,"bicycle","Blue Ribbon Sushi Bar & Grill","Japanese","House Salad",1,"Salads","00:17:29.663607",40.7676529121173,-73.9829254560004,40.767651,-73.966875,"2014-10-22 17:12:43.308791","2014-10-22 17:38:05.611375","2014-10-22 18:00:53.942343","2014-10-22 18:13:31.487062"
1299139,41318,61900,"bicycle","Jack's Wife Freda","Mediterranean","Mediterranean Breakfast",1,"Breakfast","00:02:08.6763",40.7219899497977,-73.9977478981018,40.720866,-73.999256,"2014-10-05 11:07:07.817949",,,"2014-10-05 11:45:58.024863"
1337439,133701,99219,"bicycle","Katz's Delicatessen",,"Chicken Noodle Soup",1,"Soups",,40.7223070663595,-73.9873516559601,40.7245284475007,-74.0013399628779,"2014-10-11 11:32:10.570356","2014-10-11 12:38:01.805866","2014-10-11 12:57:22.679336","2014-10-11 13:06:52.054123"
1410261,338981,34669,"bicycle","Locanda Verde","Italian",,,,,40.7200726280036,-74.0103680997241,40.7218356757271,-74.0087239165548,"2014-10-20 19:17:30.549404","2014-10-20 19:35:06.880738","2014-10-20 19:50:45.044057","2014-10-20 19:55:01.038216"
1488935,268958,137090,"bicycle","Barbounia","Mediterranean","Chopped Salad",1,"Salads",,40.7382300397759,-73.9878323650875,40.7162094,-74.0155753,"2014-10-30 19:13:15.312876","2014-10-30 19:18:11.286728","2014-10-30 19:50:31.225803","2014-10-30 20:10:02.165539"
1432680,367591,6873,"car","Taro Sushi","Sushi","Miso Soup",1,"Soup & Salad","00:07:31.14856",40.6796942120497,-73.9742517471313,40.6880131263278,-73.9792559850605,"2014-10-23 20:51:17.019596","2014-10-23 21:05:21.656102","2014-10-23 21:13:38.697563","2014-10-23 21:21:50.185741"
1449969,102010,175485,"bicycle","TAO","Japanese","Spicy Tuna Tartare on Crispy Rice",1,"Small Plates","00:06:37.783519",40.7628577635985,-73.9716190014841,40.7823315,-73.980419,"2014-10-25 18:54:04.143653","2014-10-25 18:54:39.379128","2014-10-25 19:19:28.195084","2014-10-25 19:35:03.024797"
1449435,183520,66416,"bicycle","Blue Ribbon Sushi","Japanese","Ikura",1,"Taiseyo (Atlantic Ocean)","00:08:22.555817",40.7261096570601,-74.0024918632005,40.7324282,-74.0080594,"2014-10-25 18:06:33.844673","2014-10-25 18:57:04.150737","2014-10-25 19:05:23.15067","2014-10-25 19:11:57.121611"
1473053,139085,128256,"bicycle","Hale & Hearty","Salad","Roasted Turkey & Smoked Gouda (Seasonal Special)",1,"Sandwiches",,40.7860171236332,-73.9784718253445,40.80566,-73.963709,"2014-10-28 11:49:44.708853","2014-10-28 11:50:25.282354","2014-10-28 12:07:11.128636","2014-10-28 12:18:09.450123"
1308018,146211,113822,"bicycle","Yama Japanese Restaurant","Japanese","Salmon",6,"Sushi & Sashimi","00:02:22.604125",40.7358722880658,-73.9876646158273,40.7424126,-73.9843697,"2014-10-06 14:05:25.390291","2014-10-06 14:06:01.241874","2014-10-06 14:15:51.115658","2014-10-06 14:26:23.392629"
1489715,252342,38597,"bicycle","Westville Hudson","American","World Famous Bassetts Ice Cream",1,"Desserts","00:06:10.49755",40.7270311111014,-74.007511138916,40.7324282,-74.0080594,"2014-10-30 20:23:33.415345","2014-10-30 20:24:58.88109","2014-10-30 20:42:48.288955","2014-10-30 20:51:32.143473"
1304049,362695,140919,"bicycle","Momofuku Milk Bar","Dessert","Cereal Milk Shake",1,"Shakes",,40.7871496008661,-73.9717223121981,40.780493,-73.9586999,"2014-10-05 20:14:00.332727","2014-10-05 20:25:59.879752","2014-10-05 20:35:20.517936","2014-10-05 20:47:50.365256"
1365667,53503,112851,"walker","RedFarm Broadway","Chinese","Wide Rice Noodles, BBQ’d Roast Duck",1,"Rice & Noodles","00:07:09.730728",40.7821167,-73.9807391,40.783286,-73.955278,"2014-10-15 11:33:08.819549","2014-10-15 11:53:00.447438","2014-10-15 11:57:47.378827","2014-10-15 12:13:53.305445"
1423368,132906,39733,"bicycle","Sushi of Gari 46","Sushi","Teriyaki Sauce",1,"Side Orders","00:08:41.2089",40.7606544361989,-73.989582752602,40.750741,-74.0022157,"2014-10-22 19:16:51.006001","2014-10-22 19:51:58.75998","2014-10-22 20:08:18.661782","2014-10-22 20:18:04.452662"
1473396,69039,94865,"bicycle","sweetgreen","Salad","Salad",1,"Make Your Own","00:05:11.021483",40.7450785894133,-73.9888215065002,40.7534391,-73.9889957,"2014-10-28 13:15:17.081076","2014-10-28 13:13:04.80845","2014-10-28 13:31:52.106854","2014-10-28 13:42:16.175089"
1467256,117730,124030,"bicycle","Momofuku Milk Bar (archived)","Dessert","Choice of Any Bomb, Side & Drink",1,"Meal Deals",,40.7231283099199,-74.0020608901977,40.7027612,-74.0109655,"2014-10-27 09:46:01.566412","2014-10-27 10:15:32.088209","2014-10-27 10:23:22.632947","2014-10-27 10:50:53.154834"
1278442,197320,143085,"car","Posto","Italian","Fountain Sodas",1,"Beverages",,40.734757,-73.983043,40.7360148383683,-73.9728545677605,"2014-10-02 12:09:10.083107","2014-10-02 12:25:06.282693","2014-10-02 12:40:56.951681","2014-10-02 12:48:00.165303"
1287606,97255,139995,"bicycle","Parm","Italian","Holiday",1,"Salads",,40.723019825,-73.995854,40.7449153012866,-73.9769856727076,"2014-10-03 18:14:53.466943","2014-10-03 18:15:59.627214","2014-10-03 18:37:19.062666","2014-10-03 18:56:11.399403"
1387588,62667,66416,"bicycle","Balthazar Boulangerie","French","Mozzarella Panini",1,"Sandwiches",,40.7227054927187,-73.9981985092163,40.7275162,-73.9845618,"2014-10-18 11:26:32.267923","2014-10-18 11:24:40.917839","2014-10-18 11:39:01.937469","2014-10-18 11:47:21.411688"
1368651,71906,144094,"car","Sushi Seki (archived)","Japanese",,,,"00:19:58.503917",40.7618366806348,-73.9604037201156,40.737565,-74.00886,"2014-10-15 19:12:52.344626","2014-10-15 19:52:40.39763","2014-10-15 20:03:30.593526","2014-10-15 20:30:37.202286"
1351824,105068,91021,"bicycle","TAO","Japanese","Crunchy Spicy Yellowtail Roll with Crushed Onion",1,"Special Rolls","00:03:53.206342",40.7628577635985,-73.9716190014841,40.7447833,-73.9860074,"2014-10-12 22:10:54.80785","2014-10-12 22:11:46.98836","2014-10-12 22:30:37.225746","2014-10-12 22:42:51.54784"
1273676,42461,84093,"bicycle","Shorty's",,,,,,40.7434583727454,-73.9860647444491,40.735576,-74.007376,"2014-10-01 15:18:18.023483","2014-10-01 15:21:45.346466","2014-10-01 15:37:35.422058","2014-10-01 15:55:26.567953"
1324784,165695,65763,"bicycle","The Smile","American","Balsamic Chicken",1,"Entrees","00:04:00.191571",40.7264131828309,-73.993821144104,40.724037,-74.00264,"2014-10-09 18:03:15.645697","2014-10-09 18:11:55.00703","2014-10-09 18:30:46.067259","2014-10-09 18:38:42.150506"
1309196,130956,60761,"bicycle","Blue Ribbon Sushi","Japanese","Honoo",1,"Platters","00:03:26.072337",40.7261096570601,-74.0024918632005,40.7212824,-74.0011755,"2014-10-06 18:37:57.665074","2014-10-06 18:35:18.88902","2014-10-06 18:58:54.442574","2014-10-06 19:07:07.623543"
1322472,163794,158266,"scooter","Dunkin' Donuts","Coffee",,,,,40.7461447328688,-73.9941164689654,40.7479961,-73.9959321,"2014-10-09 08:32:36.858531",,,"2014-10-09 09:25:38.890459"
1325454,75722,90681,"bicycle","Osteria Morini","Italian","Cappelletti",1,"Pasta","00:14:29.536129",40.7219525594088,-73.9977370005985,40.7598179,-73.98764,"2014-10-09 19:44:00.574383","2014-10-09 19:48:58.280247","2014-10-09 20:10:18.65653","2014-10-09 20:28:59.642431"
1274483,143721,119839,"bicycle","Hummus Place","Middle Eastern","Health Salad",1,"Soup & Salad","00:04:17.673533",40.732351,-74.003505,40.7451708,-73.9952138,"2014-10-01 18:22:10.972903","2014-10-01 18:24:23.279272","2014-10-01 18:35:41.880544","2014-10-01 18:46:41.733986"
1475120,129206,151208,"bicycle","Shake Shack","Burger","Original Shake",1,"Shakes",,40.7808257732201,-73.9764833450317,40.7750569,-73.9778709,"2014-10-28 18:58:16.816461","2014-10-28 19:00:32.272367","2014-10-28 19:24:22.562096","2014-10-28 19:30:30.022924"
1362716,145701,152741,"car","M Shanghai Bistro",,"Sliced Chicken with Black Bean Sauce",1,"Dinner House Specials","00:04:48.500581",40.7130305659917,-73.9575510086733,40.703424,-73.980162,"2014-10-14 19:35:59.833372","2014-10-14 19:58:46.041819","2014-10-14 20:09:35.645753","2014-10-14 20:19:09.861933"
1325024,64151,72480,"car","Cafe Mogador","Middle Eastern","Romaine Hearts",1,"Salads & Platters","00:09:21.39667",40.727293,-73.984517,40.7148434,-74.0062724,"2014-10-09 18:45:07.063242","2014-10-09 18:42:44.600957","2014-10-09 19:23:04.780451","2014-10-09 19:43:03.089881"
1325428,73895,56776,"bicycle","RedFarm Broadway","Chinese","Katz’s Pastrami Egg Roll",1,"Starters & Salads","00:02:09.348477",40.7821167,-73.9807391,40.775516,-73.980891,"2014-10-09 19:39:55.21162","2014-10-09 20:02:49.543235","2014-10-09 20:09:23.113813","2014-10-09 20:16:19.785637"
1474704,322162,118707,"car","The Meatball Shop","Italian","Spicy Pork",1,"Naked Balls","00:07:22.436473",40.7714912475203,-73.9563341450898,40.7638848,-73.9707834,"2014-10-28 17:36:58.510352","2014-10-28 18:20:53.062737","2014-10-28 18:31:12.925895","2014-10-28 18:42:13.472879"
1349702,42781,65763,"bicycle","2nd Ave Deli","Deli","Health Salad",1,"Salads","00:06:54.394431",40.7452993125706,-73.9791375808162,40.7389129,-73.98776,"2014-10-12 19:52:26.821498","2014-10-12 20:21:08.326255","2014-10-12 20:40:57.055153","2014-10-12 20:49:50.794829"
1446121,58637,137297,"bicycle","Abracadabra NYC",,,,,,40.7409112466455,-73.9919357073814,40.7792350411858,-73.9880896782094,"2014-10-25 13:41:12.839532","2014-10-25 13:59:46.102678","2014-10-25 14:21:37.62385","2014-10-25 14:46:54.868697"
1417069,80678,167758,"bicycle","Spice Market",,,,,,40.7403671896462,-74.0058060757398,40.7200476,-74.008799,"2014-10-21 21:05:04.677173","2014-10-21 21:08:12.056017","2014-10-21 21:28:02.390659","2014-10-21 22:19:40.362911"
1447401,87188,175485,"bicycle","Momoya","Sushi","Crispy Rice",1,"Signature Roll","00:03:40.947299",40.7840772563764,-73.9776224098444,40.7699242,-73.9611202,"2014-10-25 15:13:20.758657","2014-10-25 15:21:12.865683","2014-10-25 15:27:03.020815","2014-10-25 15:42:17.348741"
1451679,87006,103194,"bicycle","Nobu Next Door","Sushi","Yellowtail Sashimi with Jalapeno",1,"Dinner Cold Dishes","00:21:41.367103",40.7193864133494,-74.0086925010449,40.7306611122648,-74.00962720095,"2014-10-25 20:46:45.830442","2014-10-25 21:54:25.525238","2014-10-25 22:37:15.56576","2014-10-25 22:48:41.890906"
1348349,125565,120179,"car","Dinosaur Bar-B-Que","BBQ","Original Pork BBQ Sandwich",1,"Sandwich + 1 Side","00:32:25.119354",40.8180821,-73.9609373,40.7552588,-73.9677232,"2014-10-12 18:03:24.360108","2014-10-12 18:53:17.117794","2014-10-12 19:03:19.209283","2014-10-12 19:30:14.2193"
1382827,371026,95942,"car","Melt Shop","American","Fried Chicken",1,"Sandwiches","00:06:52.868105",40.7446071410038,-73.9907419681549,40.6909831,-73.9899258,"2014-10-17 19:43:44.499843","2014-10-17 20:14:39.848096","2014-10-17 20:23:01.682143","2014-10-17 20:46:18.199196"
1467402,84457,43955,"bicycle","Hu Kitchen","Gluten-Free","Wild Fish Cakes",1,"Prepared Food",,40.735676762018,-73.9938295280686,40.7605164663328,-73.9703278213897,"2014-10-27 11:05:58.756948","2014-10-27 11:34:32.743567","2014-10-27 11:37:51.002306","2014-10-27 11:58:49.271487"
1371998,315560,134189,"car","H&H Midtown Bagels East","Bakery",,,,"00:09:51.676221",40.7744543129207,-73.9542907154064,40.788867,-73.954606,"2014-10-16 10:52:07.89046","2014-10-16 11:08:13.554418","2014-10-16 11:25:03.239401","2014-10-16 11:50:42.298931"
1288301,268958,60149,"car","Parm","Italian","Meatball Parm",1,"Platters","00:05:59.68051",40.723019825,-73.995854,40.7162094,-74.0155753,"2014-10-03 19:22:06.913806","2014-10-03 19:34:07.550836","2014-10-03 19:46:27.27831","2014-10-03 20:03:51.038523"
1319809,172194,159991,"bicycle","Juice Generation","Juice Bar",,,,,40.7401741345266,-73.9861795255041,40.7398007758974,-73.9862657017516,"2014-10-08 19:11:36.468537",,,"2014-10-08 19:32:20.47665"
1357276,250494,3296,"bicycle","Shake Shack","Burger","Shack Burger",1,"Burgers",,40.7152793278103,-74.0148603916168,40.7238846147699,-73.9993168457607,"2014-10-13 20:10:32.030825","2014-10-13 20:13:23.445202","2014-10-13 20:25:46.115318","2014-10-13 20:35:38.346862"
1439662,102010,156557,"car","Cafe Mogador","Middle Eastern","Casablanca",1,"Tagines","00:11:48.060826",40.727293,-73.984517,40.7823315,-73.980419,"2014-10-24 18:49:02.9859","2014-10-24 19:02:06.194057","2014-10-24 19:11:34.32183","2014-10-24 19:47:20.783221"
1368201,366954,157975,"bicycle","Blue Ribbon Sushi","Japanese","Hamachi",2,"Taiheiyo (Pacific Ocean)","00:08:45.832593",40.7261096570601,-74.0024918632005,40.726699,-74.0018599,"2014-10-15 18:26:55.459035",,,"2014-10-15 18:50:17.228205"
1475506,232542,158962,"bicycle","The Meatball Shop","Italian","Simple Salad",1,"Green Market","00:06:01.727024",40.7215451247647,-73.9888424267161,40.7341673,-74.0097986,"2014-10-28 19:53:13.231142","2014-10-28 20:14:30.817432","2014-10-28 20:20:57.971314","2014-10-28 20:34:57.735897"
1486291,74048,50862,"bicycle","ilili Restaurant","Middle Eastern","Foul Madamas",1,"Sides","00:26:59.780119",40.7441879543475,-73.9875309400254,40.7450471470744,-74.0057257630051,"2014-10-30 13:39:21.577541",,,"2014-10-30 14:40:46.483427"
